"Methodology *","Site *","Management *","Sample date: Year *","Sample date: Month *","Sample date: Day *","Depth *","Transect number *","Benthic attribute *"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Plexaura"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Palythoa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Porites astreoides"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Millepora alcicornis"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Millepora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Pseudopterogorgia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Porites"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Montastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Cliona"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Lobophora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Siderastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,"Diploria stigosa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,1,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Agaricia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Agaricia tenuifolia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Dictyota"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Gorgonia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Plexaura"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Palythoa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Porites astreoides"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Millepora alcicornis"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Millepora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Pseudopterogorgia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Porites"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Montastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Cliona"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Lobophora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Siderastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Diploria stigosa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,2,"Acropora palmata"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Agaricia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Agaricia tenuifolia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Dictyota"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Gorgonia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Plexaura"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Palythoa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Porites astreoides"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Millepora alcicornis"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Millepora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Pseudopterogorgia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Porites"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Montastrea"
"photo transect","22","Reserve",2021,3,8,NA,1,"Dictyota"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Cliona"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Lobophora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Siderastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Diploria stigosa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,3,"Acropora palmata"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Agaricia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Agaricia tenuifolia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Dictyota"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Gorgonia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Plexaura"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Palythoa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Porites astreoides"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,"Agaricia tenuifolia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Millepora alcicornis"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Millepora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Pseudopterogorgia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Porites"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Montastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Cliona"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Lobophora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Siderastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Diploria stigosa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Antillogorgia bipinnata"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,"Acropora palmata"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,4,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Agaricia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Agaricia tenuifolia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Dictyota"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Gorgonia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Plexaura"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Palythoa"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Porites astreoides"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Millepora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Pseudopterogorgia"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,NA
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Montastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Lobophora"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Siderastrea"
"photo transect","UWIA2","Reserve",NA,NA,NA,NA,5,"Antillogorgia bipinnata"
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","21","Reserve",2021,3,8,NA,3,"Thalassia hemprichii"
"photo transect","22","Reserve",2021,3,8,NA,1,"Lobophora"
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","22","Reserve",2021,3,8,NA,1,NA
"photo transect","22","Reserve",2021,3,8,NA,1,"Thalassia hemprichii"
"photo transect","22","Reserve",2021,3,8,NA,1,"Thalassia testudinum"
"photo transect","21","Reserve",2021,3,8,NA,3,"Thalassia testudinum"
"photo transect","22","Reserve",2021,3,8,NA,2,"Acropora cervicornis"
"photo transect","22","Reserve",2021,3,8,NA,2,"Acropora palmata"
"photo transect","22","Reserve",2021,3,8,NA,2,"Agaricia"
"photo transect","22","Reserve",2021,3,8,NA,2,"Agaricia tenuifolia"
"photo transect","22","Reserve",2021,3,8,NA,2,"Colpophyllia natans"
"photo transect","22","Reserve",2021,3,8,NA,2,"Dendrogyra cylindrus"
"photo transect","22","Reserve",2021,3,8,NA,2,"Diploria labyrinthiformis"
"photo transect","22","Reserve",2021,3,8,NA,2,"Diploria stigosa"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","21","Reserve",2021,3,8,NA,1,"Acropora cervicornis"
"photo transect","22","Reserve",2021,3,8,NA,2,"Madracis auretenra"
"photo transect","22","Reserve",2021,3,8,NA,2,"Madracis decactis"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,"Cliona"
"photo transect","22","Reserve",2021,3,8,NA,2,"Madracis"
"photo transect","22","Reserve",2021,3,8,NA,2,"Montastrea franksi"
"photo transect","22","Reserve",2021,3,8,NA,2,"Millepora alcicornis"
"photo transect","22","Reserve",2021,3,8,NA,2,"Millepora complanata"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,"Millepora"
"photo transect","22","Reserve",2021,3,8,NA,2,"Millepora"
"photo transect","21","Reserve",2021,3,8,NA,1,"Acropora palmata"
"photo transect","22","Reserve",2021,3,8,NA,2,"Meandrina meandrites"
"photo transect","22","Reserve",2021,3,8,NA,2,"Montastrea annularis"
"photo transect","22","Reserve",2021,3,8,NA,1,"Madracis"
"photo transect","22","Reserve",2021,3,8,NA,2,"Montastrea"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,"Palythoa"
"photo transect","22","Reserve",2021,3,8,NA,2,"Porites astreoides"
"photo transect","22","Reserve",2021,3,8,NA,2,"Porites divaricata"
"photo transect","22","Reserve",2021,3,8,NA,2,"Porites furcata"
"photo transect","22","Reserve",2021,3,8,NA,2,"Porites"
"photo transect","22","Reserve",2021,3,8,NA,2,"Porites porites"
"photo transect","21","Reserve",2021,3,8,NA,1,"Agaricia"
"photo transect","22","Reserve",2021,3,8,NA,2,"Pseudodiploria strigosa"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,"Siderastrea"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,"Stephanocoenia intersepta"
"photo transect","22","Reserve",2021,3,8,NA,2,"Eunicea"
"photo transect","22","Reserve",2021,3,8,NA,2,"Gorgonia"
"photo transect","22","Reserve",2021,3,8,NA,2,"Muricea"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","21","Reserve",2021,3,8,NA,1,"Agaricia tenuifolia"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,"Plexaura"
"photo transect","22","Reserve",2021,3,8,NA,2,"Plexaurella"
"photo transect","22","Reserve",2021,3,8,NA,2,"Antillogorgia bipinnata"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,"Pseudoplexaura"
"photo transect","22","Reserve",2021,3,8,NA,2,"Pseudopterogorgia"
"photo transect","22","Reserve",2021,3,8,NA,2,"Amphimedon compressa"
"photo transect","22","Reserve",2021,3,8,NA,2,"Cliona"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","21","Reserve",2021,3,8,NA,1,"Colpophyllia natans"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","MBPC-7","Reserve",NA,NA,NA,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,"Montastrea"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","21","Reserve",2021,3,8,NA,1,"Dendrogyra cylindrus"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,"Diploria stigosa"
"photo transect","22","Reserve",2021,3,8,NA,2,"Dictyota"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,"Lobophora"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","21","Reserve",2021,3,8,NA,1,"Diploria labyrinthiformis"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,"Acropora palmata"
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,2,"Thalassia hemprichii"
"photo transect","22","Reserve",2021,3,8,NA,2,"Thalassia testudinum"
"photo transect","22","Reserve",2021,3,8,NA,3,"Acropora cervicornis"
"photo transect","22","Reserve",2021,3,8,NA,3,"Acropora palmata"
"photo transect","21","Reserve",2021,3,8,NA,1,"Diploria stigosa"
"photo transect","22","Reserve",2021,3,8,NA,3,"Agaricia"
"photo transect","22","Reserve",2021,3,8,NA,3,"Agaricia tenuifolia"
"photo transect","22","Reserve",2021,3,8,NA,3,"Colpophyllia natans"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,"Siderastrea"
"photo transect","22","Reserve",2021,3,8,NA,3,"Dendrogyra cylindrus"
"photo transect","22","Reserve",2021,3,8,NA,3,"Diploria labyrinthiformis"
"photo transect","22","Reserve",2021,3,8,NA,3,"Diploria stigosa"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,"Madracis auretenra"
"photo transect","22","Reserve",2021,3,8,NA,3,"Madracis decactis"
"photo transect","22","Reserve",2021,3,8,NA,3,"Madracis"
"photo transect","22","Reserve",2021,3,8,NA,3,"Montastrea franksi"
"photo transect","22","Reserve",2021,3,8,NA,3,"Millepora alcicornis"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,"Millepora"
"photo transect","22","Reserve",2021,3,8,NA,3,"Millepora complanata"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,"Millepora"
"photo transect","22","Reserve",2021,3,8,NA,3,"Millepora"
"photo transect","22","Reserve",2021,3,8,NA,3,"Meandrina meandrites"
"photo transect","22","Reserve",2021,3,8,NA,3,"Montastrea annularis"
"photo transect","22","Reserve",2021,3,8,NA,3,"Montastrea"
"photo transect","21","Reserve",2021,3,8,NA,1,NA
"photo transect","22","Reserve",2021,3,8,NA,3,"Palythoa"
"photo transect","22","Reserve",2021,3,8,NA,3,"Porites astreoides"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,2,"Antillogorgia bipinnata"
"photo transect","22","Reserve",2021,3,8,NA,3,"Porites divaricata"
"photo transect","22","Reserve",2021,3,8,NA,3,"Porites furcata"
"photo transect","22","Reserve",2021,3,8,NA,3,"Porites"
"photo transect","22","Reserve",2021,3,8,NA,3,"Porites porites"
"photo transect","22","Reserve",2021,3,8,NA,3,"Pseudodiploria strigosa"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,"Siderastrea"
"photo transect","21","Reserve",2021,3,8,NA,1,"Madracis auretenra"
"photo transect","22","Reserve",2021,3,8,NA,3,"Stephanocoenia intersepta"
"photo transect","22","Reserve",2021,3,8,NA,3,"Eunicea"
"photo transect","22","Reserve",2021,3,8,NA,3,"Gorgonia"
"photo transect","22","Reserve",2021,3,8,NA,3,"Muricea"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,"Plexaura"
"photo transect","22","Reserve",2021,3,8,NA,3,"Plexaurella"
"photo transect","21","Reserve",2021,3,8,NA,1,"Madracis decactis"
"photo transect","22","Reserve",2021,3,8,NA,3,"Antillogorgia bipinnata"
"photo transect","22","Reserve",2021,3,8,NA,3,"Pseudoplexaura"
"photo transect","22","Reserve",2021,3,8,NA,1,"Montastrea franksi"
"photo transect","22","Reserve",2021,3,8,NA,3,"Pseudopterogorgia"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,"Agaricia"
"photo transect","22","Reserve",2021,3,8,NA,3,"Amphimedon compressa"
"photo transect","22","Reserve",2021,3,8,NA,3,"Cliona"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","21","Reserve",2021,3,8,NA,1,"Madracis"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,"Dictyota"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,"Dictyota"
"photo transect","21","Reserve",2021,3,8,NA,1,"Montastrea franksi"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,"Lobophora"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,"Gorgonia"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","MBPC-7","Reserve",NA,NA,NA,NA,3,"Agaricia tenuifolia"
"photo transect","21","Reserve",2021,3,8,NA,1,"Millepora alcicornis"
"photo transect","22","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,3,"Thalassia hemprichii"
"photo transect","22","Reserve",2021,3,8,NA,3,"Thalassia testudinum"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,"Agaricia"
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,"Dictyota"
NA,"MIL1","Reserve",2021,9,8,NA,1,"Dictyota"
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,"Eunicea"
"photo transect","21","Reserve",2021,3,8,NA,1,"Millepora complanata"
NA,"MIL1","Reserve",2021,9,8,NA,1,"Gorgonia"
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,"Plexaurella"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,"Pseudodiploria strigosa"
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
"photo transect","21","Reserve",2021,3,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,"Palythoa"
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,1,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,"Agaricia"
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,"Dictyota"
"photo transect","21","Reserve",2021,3,8,NA,1,"Millepora"
NA,"MIL1","Reserve",2021,9,8,NA,2,"Dictyota"
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,"Erythropodium caribaeorum"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,"Plexaura"
NA,"MIL1","Reserve",2021,9,8,NA,2,"Gorgonia"
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,"Palythoa caribaeorum"
NA,"MIL1","Reserve",2021,9,8,NA,2,"Pseudodiploria strigosa"
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
"photo transect","21","Reserve",2021,3,8,NA,1,"Millepora"
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,2,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,"Agaricia"
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,"Dictyota"
NA,"MIL1","Reserve",2021,9,8,NA,3,"Dictyota"
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,"Eunicea"
NA,"MIL1","Reserve",2021,9,8,NA,3,"Gorgonia"
NA,"MIL1","Reserve",2021,9,8,NA,3,"Pterogorgia"
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
"photo transect","21","Reserve",2021,3,8,NA,1,"Meandrina meandrites"
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,3,NA
NA,"MIL1","Reserve",2021,9,8,NA,4,"Agaricia"
NA,"MIL1","Reserve",2021,9,8,NA,4,NA
NA,"MIL1","Reserve",2021,9,8,NA,4,NA
NA,"MIL1","Reserve",2021,9,8,NA,4,"Dictyota"
NA,"MIL1","Reserve",2021,9,8,NA,4,"Dictyota"
"photo transect","21","Reserve",2021,3,8,NA,1,"Montastrea annularis"
NA,"MIL1","Reserve",2021,9,8,NA,4,"Diploria labyrinthiformis"
NA,"MIL1","Reserve",2021,9,8,NA,4,"Gorgonia"
"photo transect","22","Reserve",2021,3,8,NA,1,"Millepora alcicornis"
NA,"MIL1","Reserve",2021,9,8,NA,4,NA
NA,"MIL1","Reserve",2021,9,8,NA,4,NA
NA,"MIL1","Reserve",2021,9,8,NA,4,NA
